Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,220000,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,13883055,,,0
H4,2013,2013,2013,2,0,1,Import,458,Malaysia,MYS,104,Myanmar,MMR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,65581,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,01,Animals; live,1,No Quantity,,,,,,,31888890,,,0
H4,2013,2013,2013,2,0,1,Import,414,Kuwait,KWT,104,Myanmar,MMR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,74815,,,0
H4,2013,2013,2013,2,0,1,Import,480,Mauritius,MUS,104,Myanmar,MMR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,200,,,0
H4,2013,2013,2013,2,0,1,Import,634,Qatar,QAT,104,Myanmar,MMR,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,90813,,,0
H4,2012,2012,2012,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,8593043,,,0
H4,2012,2012,2012,2,0,1,Import,50,Bangladesh,BGD,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1110484,,,0
H4,2012,2012,2012,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,507427,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,59676210,,,0
H4,2012,2012,2012,2,0,1,Import,196,Cyprus,CYP,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,79992,,,0
H4,2012,2012,2012,2,0,1,Import,246,Finland,FIN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,30888,,,0
H4,2012,2012,2012,2,0,1,Import,300,Greece,GRC,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,132922,,,0
H4,2012,2012,2012,2,0,1,Import,344,"China, Hong Kong SAR",HKG,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,14966622,,,0
H4,2012,2012,2012,2,0,1,Import,352,Iceland,ISL,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,276,,,0
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,185716,,,0
H4,2012,2012,2012,2,0,1,Import,376,Israel,ISR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1000,,,0
H4,2012,2012,2012,2,0,1,Import,381,Italy,ITA,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1734523,,,0
H4,2012,2012,2012,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,72536931,,,0
H4,2012,2012,2012,2,0,1,Import,400,Jordan,JOR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,125454,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2547053,,,0
H4,2012,2012,2012,2,0,1,Import,446,"China, Macao SAR",MAC,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1983339,,,0
H4,2012,2012,2012,2,0,1,Import,462,Maldives,MDV,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3069,,,0
H4,2012,2012,2012,2,0,1,Import,512,Oman,OMN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,120138,,,0
H4,2012,2012,2012,2,0,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,203415,,,0
H4,2012,2012,2012,2,0,1,Import,554,New Zealand,NZL,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,8408,,,0
H4,2012,2012,2012,2,0,1,Import,579,Norway,NOR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3700,,,0
H4,2012,2012,2012,2,0,1,Import,586,Pakistan,PAK,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,58566,,,0
H4,2012,2012,2012,2,0,1,Import,682,Saudi Arabia,SAU,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,39892317,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,11955699,,,0
H4,2012,2012,2012,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,6121135,,,0
H4,2012,2012,2012,2,0,1,Import,710,South Africa,ZAF,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,186486,,,0
H4,2012,2012,2012,2,0,1,Import,752,Sweden,SWE,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,305954,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,45912987,,,0
H4,2012,2012,2012,2,0,1,Import,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,15456982,,,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,15302547,,,0
H4,2013,2013,2013,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,12231912,,,0
H4,2013,2013,2013,2,0,1,Import,48,Bahrain,BHR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3042776,,,0
H4,2013,2013,2013,2,0,1,Import,50,Bangladesh,BGD,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1096687,,,0
H4,2013,2013,2013,2,0,1,Import,96,Brunei Darussalam,BRN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,539717,,,0
H4,2013,2013,2013,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2530412,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,55057480,,,0
H4,2013,2013,2013,2,0,1,Import,208,Denmark,DNK,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,122153,,,0
H4,2013,2013,2013,2,0,1,Import,246,Finland,FIN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,66653,,,0
H4,2013,2013,2013,2,0,1,Import,300,Greece,GRC,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,333279,,,0
H4,2013,2013,2013,2,0,1,Import,344,"China, Hong Kong SAR",HKG,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,16295005,,,0
H4,2013,2013,2013,2,0,1,Import,352,Iceland,ISL,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,288,,,0
H4,2013,2013,2013,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,102676,,,0
H4,2013,2013,2013,2,0,1,Import,381,Italy,ITA,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2771784,,,0
H4,2013,2013,2013,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,77161943,,,0
H4,2013,2013,2013,2,0,1,Import,400,Jordan,JOR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,222321,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2717356,,,0
H4,2013,2013,2013,2,0,1,Import,414,Kuwait,KWT,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3018060,,,0
H4,2013,2013,2013,2,0,1,Import,458,Malaysia,MYS,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,38182562,,,0
H4,2013,2013,2013,2,0,1,Import,490,"Other Asia, nes",,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3006873,,,0
H4,2013,2013,2013,2,0,1,Import,496,Mongolia,MNG,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,525,,,0
H4,2013,2013,2013,2,0,1,Import,528,Netherlands,NLD,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,180704,,,0
H4,2013,2013,2013,2,0,1,Import,554,New Zealand,NZL,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,126395,,,0
H4,2013,2013,2013,2,0,1,Import,579,Norway,NOR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,11186,,,0
H4,2013,2013,2013,2,0,1,Import,586,Pakistan,PAK,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,21852,,,0
H4,2013,2013,2013,2,0,1,Import,634,Qatar,QAT,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2588621,,,0
H4,2013,2013,2013,2,0,1,Import,682,Saudi Arabia,SAU,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,39022449,,,0
H4,2013,2013,2013,2,0,1,Import,699,India,IND,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1238282,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7458474,,,0
H4,2013,2013,2013,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4809333,,,0
H4,2013,2013,2013,2,0,1,Import,710,South Africa,ZAF,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,249863,,,0
H4,2013,2013,2013,2,0,1,Import,752,Sweden,SWE,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,327192,,,0
H4,2013,2013,2013,2,0,1,Import,757,Switzerland,CHE,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9315,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,32158647,,,0
H4,2013,2013,2013,2,0,1,Import,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,12979501,,,0
H4,2013,2013,2013,2,0,1,Import,826,United Kingdom,GBR,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,22513781,,,0
H4,2013,2013,2013,2,0,1,Import,842,USA,USA,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,18410061,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,70,,,0
H4,2012,2012,2012,2,0,1,Import,276,Germany,DEU,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,9,,,0
H4,2012,2012,2012,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,1325337,,,0
H4,2012,2012,2012,2,0,1,Import,586,Pakistan,PAK,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,662,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,22683,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,1979263,,,0
H4,2013,2013,2013,2,0,1,Import,276,Germany,DEU,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,94,,,0
H4,2013,2013,2013,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,2157094,,,0
H4,2013,2013,2013,2,0,1,Import,490,"Other Asia, nes",,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,20056,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,740,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,2291407,,,0
H4,2012,2012,2012,2,0,1,Import,76,Brazil,BRA,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,14776,,,0
H4,2012,2012,2012,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,10,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,764325,,,0
H4,2012,2012,2012,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,570761,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,538,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,2636,,,0
H4,2012,2012,2012,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,22824,,,0
H4,2012,2012,2012,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,495122,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,13508,,,0
H4,2013,2013,2013,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,6,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,1049385,,,0
H4,2013,2013,2013,2,0,1,Import,381,Italy,ITA,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,6243,,,0
H4,2013,2013,2013,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,733022,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,185252,,,0
H4,2013,2013,2013,2,0,1,Import,699,India,IND,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,1560048,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,9,,,0
H4,2013,2013,2013,2,0,1,Import,704,Viet Nam,VNM,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,12600,,,0
H4,2013,2013,2013,2,0,1,Import,764,Thailand,THA,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,76740,,,0
H4,2013,2013,2013,2,0,1,Import,784,United Arab Emirates,ARE,104,Myanmar,MMR,,,,,,,,05,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,3809,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,42789,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,3600,,,0
H4,2012,2012,2012,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,204,,,0
H4,2013,2013,2013,2,0,1,Import,56,Belgium,BEL,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,242,,,0
H4,2013,2013,2013,2,0,1,Import,144,Sri Lanka,LKA,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,6136,,,0
H4,2013,2013,2013,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,51026,,,0
H4,2013,2013,2013,2,0,1,Import,246,Finland,FIN,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,1714,,,0
H4,2013,2013,2013,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,162467,,,0
H4,2013,2013,2013,2,0,1,Import,702,Singapore,SGP,104,Myanmar,MMR,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,1952,,,0
H4,2012,2012,2012,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,169323,,,0
H4,2012,2012,2012,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,1832563,,,0
H4,2012,2012,2012,2,0,1,Import,50,Bangladesh,BGD,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,14930643,,,0
H4,2012,2012,2012,2,0,1,Import,56,Belgium,BEL,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,336395,,,0
H4,2012,2012,2012,2,0,1,Import,116,Cambodia,KHM,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,87399,,,0
H4,2012,2012,2012,2,0,1,Import,124,Canada,CAN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,1084838,,,0
H4,2012,2012,2012,2,0,1,Import,156,China,CHN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,21771925,,,0
H4,2012,2012,2012,2,0,1,Import,191,Croatia,HRV,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,1118,,,0
H4,2012,2012,2012,2,0,1,Import,196,Cyprus,CYP,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,13942,,,0
H4,2012,2012,2012,2,0,1,Import,203,Czechia,CZE,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,300916,,,0
H4,2012,2012,2012,2,0,1,Import,208,Denmark,DNK,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,23231,,,0
H4,2012,2012,2012,2,0,1,Import,233,Estonia,EST,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,2054,,,0
H4,2012,2012,2012,2,0,1,Import,251,France,FRA,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,453923,,,0
H4,2012,2012,2012,2,0,1,Import,276,Germany,DEU,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,326972,,,0
H4,2012,2012,2012,2,0,1,Import,300,Greece,GRC,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,56703,,,0
H4,2012,2012,2012,2,0,1,Import,344,"China, Hong Kong SAR",HKG,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,553655,,,0
H4,2012,2012,2012,2,0,1,Import,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,37892497,,,0
H4,2012,2012,2012,2,0,1,Import,381,Italy,ITA,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,379688,,,0
H4,2012,2012,2012,2,0,1,Import,392,Japan,JPN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,14037679,,,0
H4,2012,2012,2012,2,0,1,Import,400,Jordan,JOR,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,164775,,,0
H4,2012,2012,2012,2,0,1,Import,410,Rep. of Korea,KOR,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,8437554,,,0
H4,2012,2012,2012,2,0,1,Import,422,Lebanon,LBN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,20331,,,0
H4,2012,2012,2012,2,0,1,Import,428,Latvia,LVA,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,67653,,,0
H4,2012,2012,2012,2,0,1,Import,446,"China, Macao SAR",MAC,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,193,,,0
H4,2012,2012,2012,2,0,1,Import,480,Mauritius,MUS,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,396872,,,0
H4,2012,2012,2012,2,0,1,Import,512,Oman,OMN,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,13638,,,0
