Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,948165,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,1825826,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,183815,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,246645,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,390533,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,4320494,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,45146,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,124,Canada,CAN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,2160,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,652617,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,390000,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,306000,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,1061705,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,682,Saudi Arabia,SAU,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,2268,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,1687551,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,134888,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,10193,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,16626,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,842,USA,USA,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,,,,,11340,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,47354,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,8445,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,5775,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,33134,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,1653012,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,47369,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,3600,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,2000,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,34416,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,,,,,1565627,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,1664175,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,116,Cambodia,KHM,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,19140,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,638749,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,469789,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,5192,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,25589,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,505716,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,871236,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,116,Cambodia,KHM,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,24846,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,124,Canada,CAN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,5280,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,60317,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,246,Finland,FIN,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,1631,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,11049,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,17905,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,103408,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,646800,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,1524969,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,344,"China, Hong Kong SAR",HKG,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,17604,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,149588,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,45216,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,802753,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,484,Mexico,MEX,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,56006,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,554,New Zealand,NZL,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,1300,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,72656,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,99381,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,280465,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,1328799,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,36,Australia,AUS,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,289,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,28066,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,83400,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,11024,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,264528,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,49646,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,124251,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,738600,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,28995,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,1266790,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,422080,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,4980,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,55650,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,784080,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,3367067,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,421200,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,266600,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,23,"Food industries, residues and wastes thereof; prepared animal fodder",1,No Quantity,,,,,,,2679267,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,7079772,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,17114,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,414,Kuwait,KWT,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,30954,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,56325,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,608,Philippines,PHL,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,126000,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,6652877,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,6988,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,189236,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,278,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,6177933,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,36,Australia,AUS,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,200,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,707000,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,31990,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,608,Philippines,PHL,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,189000,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,1485750,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,67178,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,1021280,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,2672400,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,3136,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,6666479,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,50,Bangladesh,BGD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,14643,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,1976313,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,43200,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,661750,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,138070,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,69553,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,3762950,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,21429304,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,7069125,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,49400,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,10066204,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,414,Kuwait,KWT,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,26880,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,418,Lao People's Dem. Rep.,LAO,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,383051,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,21900,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,19678,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,298947,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,3138871,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,61250,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,784,United Arab Emirates,ARE,,,,,,,,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",1,No Quantity,,,,,,,294000,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,23191043,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,16835879,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,360,Indonesia,IDN,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,65000,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,407600,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,2064161,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,564287,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,3254115,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,23759525,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,16007604,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,410,Rep. of Korea,KOR,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,6300,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,154623,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,586,Pakistan,PAK,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,116469,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,98160,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,1021775,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,704,Viet Nam,VNM,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,24560,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,752,Sweden,SWE,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,111132,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,26,"Ores, slag and ash",1,No Quantity,,,,,,,6218901,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2205266168,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,392,Japan,JPN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,125000,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,458,Malaysia,MYS,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,12800,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,37958,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,2205090410,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,3844600692,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,9840,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,702,Singapore,SGP,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,115356202,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1,No Quantity,,,,,,,3729234650,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,,,,,,,687072,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,156,China,CHN,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,,,,,,,607435,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,699,India,IND,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,,,,,,,17010,,,0
H4,2012,2012,2012,2,0,2,Export,104,Myanmar,MMR,764,Thailand,THA,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,,,,,,,62627,,,0
H4,2013,2013,2013,2,0,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",1,No Quantity,,,,,,,791219,,,0
