Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,0,,858,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,505,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,0,,0,,24,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,6804,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,,,0,,0,,401,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,55,Man-made staple fibres,1,No Quantity,,,0,,0,,15882,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,29727,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,334432,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,149489,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0,,944,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,0,,249,,,0
H5,2018,2018,2018,2,0,1,Import,8,Albania,ALB,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,254,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,,,0,,0,,61167,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,10346,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,42310,,,4
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,397435,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,1773,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,0,,0,,2893,,,0
H5,2017,2017,2017,2,0,1,Import,12,Algeria,DZA,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,0,,65549,,,4
H5,2017,2017,2017,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,48912,,,0
H5,2017,2017,2017,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,24625,,,0
H5,2017,2017,2017,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,217739,,,0
H5,2017,2017,2017,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,7202,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,0,,0,,676,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,62565,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,0,,0,,30,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,57406,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,516805,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,62475,,,0
H5,2018,2018,2018,2,0,1,Import,20,Andorra,AND,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0,,237,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,43,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,0,,20296,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,12550,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,,,0,,0,,6058,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,0,,0,,37411,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,,,0,,0,,1894,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,156129,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,733044,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,56116,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0,,418,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,0,,4782,,,0
H5,2018,2018,2018,2,0,1,Import,31,Azerbaijan,AZE,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,87,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,0,,938,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,975920,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,0,,0,,53034,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",1,No Quantity,,,0,,0,,87,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,695359,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,5207989,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,494023,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,,,0,,0,,6991,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,,,0,,0,,100,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,0,,27,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,0,,2154,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,0,,7801,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,0,,11469,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,0,,0,,32624,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,48733,,,0
H5,2018,2018,2018,2,0,1,Import,32,Argentina,ARG,104,Myanmar,MMR,,,,,,,,99,Commodities not specified according to kind,1,No Quantity,,,0,,0,,1635,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,0,,0,,7541780,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,,,0,,0,,2310053,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,0,,0,,42141,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,0,,0,,164164,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,10,Cereals,1,No Quantity,,,0,,0,,5758,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,,,0,,0,,6413,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,8242,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,,,0,,0,,4873,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,,,0,,0,,1717,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",1,No Quantity,,,0,,0,,2661327,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,0,,0,,9736,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,,,0,,0,,69449,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,,,0,,0,,341682,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,0,,0,,77155,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,0,,0,,6786,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1,No Quantity,,,0,,0,,12317,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,0,,720290,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,40,Rubber and articles thereof,1,No Quantity,,,0,,0,,14859,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,2700097,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,0,,0,,1685752,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",1,No Quantity,,,0,,0,,248561,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",1,No Quantity,,,0,,0,,109794,,,0
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,4713784,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,3455204,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,,,0,,0,,92582,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,1682676,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0,,50299,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",1,No Quantity,,,0,,0,,253725,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",1,No Quantity,,,0,,0,,822,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,69,Ceramic products,1,No Quantity,,,0,,0,,4532,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",1,No Quantity,,,0,,0,,79119,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,73,Iron or steel articles,1,No Quantity,,,0,,0,,1264,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,76,Aluminium and articles thereof,1,No Quantity,,,0,,0,,11253,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,83,Metal; miscellaneous products of base metal,1,No Quantity,,,0,,0,,12540,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1,No Quantity,,,0,,0,,65627,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,,,17005,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",1,No Quantity,,,0,,0,,226152,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,93,Arms and ammunition; parts and accessories thereof,1,No Quantity,,,0,,0,,16543,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,0,,323750,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,0,,0,,212204,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,238613,,,4
H5,2017,2017,2017,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,97,Works of art; collectors' pieces and antiques,1,No Quantity,,,0,,,,9840,,,4
H5,2017,2017,2017,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,0,,7267,,,0
H5,2017,2017,2017,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,1583,,,0
H5,2017,2017,2017,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,111649,,,0
H5,2017,2017,2017,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,289149,,,0
H5,2017,2017,2017,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,32370,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,,,0,,0,,2057,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1,No Quantity,,,0,,0,,46,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,39,Plastics and articles thereof,1,No Quantity,,,0,,0,,14998,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",1,No Quantity,,,0,,0,,32790,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,43,Furskins and artificial fur; manufactures thereof,1,No Quantity,,,0,,0,,103,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,61,Apparel and clothing accessories; knitted or crocheted,1,No Quantity,,,0,,0,,344655,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,,,0,,0,,685207,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",1,No Quantity,,,0,,0,,19,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0,,56665,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0,,95,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1,No Quantity,,,0,,0,,137,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",1,No Quantity,,,0,,0,,3380,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,95,"Toys, games and sports requisites; parts and accessories thereof",1,No Quantity,,,0,,0,,1252,,,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,104,Myanmar,MMR,,,,,,,,96,Miscellaneous manufactured articles,1,No Quantity,,,0,,0,,524,,,0
